37502 104840
35185 34435 3
35185 35191 3
35185 35179 3
35185 35186 79
35185 0 0
35186 35187 76
35186 35185 2000000000
35187 35188 76
35187 35186 2000000000
35188 35189 76
35188 35187 2000000000
35189 35190 76
35189 35188 2000000000
35190 35189 2000000000
35190 37501 2000000000
35191 35185 0
35191 35192 76
35191 0 0
35192 35193 76
35192 35191 2000000000
35193 35194 76
35193 35192 2000000000
35194 35195 76
35194 35193 2000000000
35195 35196 76
35195 35194 2000000000
35196 35195 2000000000
35196 37501 2000000000
35197 35198 76
35197 0 0
35198 35199 76
35198 35197 2000000000
35199 35200 76
35199 35198 2000000000
35200 35201 76
35200 35199 2000000000
35201 35202 76
35201 35200 2000000000
35202 35201 2000000000
35202 37501 2000000000
35203 35204 76
35203 0 0
35204 35205 76
35204 35203 2000000000
35205 35206 76
35205 35204 2000000000
35206 35207 76
35206 35205 2000000000
35207 35208 76
35207 35206 2000000000
35208 35207 2000000000
35208 37501 2000000000
35209 35210 76
35209 0 0
35210 35211 76
35210 35209 2000000000
35211 35212 76
35211 35210 2000000000
35212 35213 76
35212 35211 2000000000
35213 35214 76
35213 35212 2000000000
35214 35213 2000000000
35214 37501 2000000000
35215 35216 76
35215 0 0
35216 35217 76
35216 35215 2000000000
35217 35218 76
35217 35216 2000000000
35218 35219 76
35218 35217 2000000000
35219 35220 76
35219 35218 2000000000
35220 35219 2000000000
35220 37501 2000000000
35221 35222 76
35221 0 0
35222 35223 76
35222 35221 2000000000
35223 35224 76
35223 35222 2000000000
35224 35225 76
35224 35223 2000000000
35225 35226 76
35225 35224 2000000000
35226 35225 2000000000
35226 37501 2000000000
35227 35228 76
35227 0 0
35228 35229 76
35228 35227 2000000000
35229 35230 76
35229 35228 2000000000
35230 35231 76
35230 35229 2000000000
35231 35232 76
35231 35230 2000000000
35232 35231 2000000000
35232 37501 2000000000
35233 35234 76
35233 0 0
35234 35235 76
35234 35233 2000000000
35235 35236 76
35235 35234 2000000000
35236 35237 76
35236 35235 2000000000
35237 35238 76
35237 35236 2000000000
35238 35237 2000000000
35238 37501 2000000000
35239 35240 76
35239 0 0
35240 35241 76
35240 35239 2000000000
35241 35242 76
35241 35240 2000000000
35242 35243 76
35242 35241 2000000000
35243 35244 76
35243 35242 2000000000
35244 35243 2000000000
35244 37501 2000000000
35245 35246 76
35245 0 0
35246 35247 76
35246 35245 2000000000
35247 35248 76
35247 35246 2000000000
35248 35249 76
35248 35247 2000000000
35249 35250 76
35249 35248 2000000000
35250 35249 2000000000
35250 37501 2000000000
35251 35252 76
35251 0 0
35252 35253 76
35252 35251 2000000000
35253 35254 76
35253 35252 2000000000
35254 35255 76
35254 35253 2000000000
35255 35256 76
35255 35254 2000000000
35256 35255 2000000000
35256 37501 2000000000
35257 35258 76
35257 0 0
35258 35259 76
35258 35257 2000000000
35259 35260 76
35259 35258 2000000000
35260 35261 76
35260 35259 2000000000
35261 35262 76
35261 35260 2000000000
35262 35261 2000000000
35262 37501 2000000000
35263 35264 76
35263 0 0
35264 35265 76
35264 35263 2000000000
35265 35266 76
35265 35264 2000000000
35266 35267 76
35266 35265 2000000000
35267 35268 76
35267 35266 2000000000
35268 35267 2000000000
35268 37501 2000000000
35269 35270 76
35269 0 0
35270 35271 76
35270 35269 2000000000
35271 35272 76
35271 35270 2000000000
35272 35273 76
35272 35271 2000000000
35273 35274 76
35273 35272 2000000000
35274 35273 2000000000
35274 37501 2000000000
35275 35276 76
35275 0 0
35276 35277 76
35276 35275 2000000000
35277 35278 76
35277 35276 2000000000
35278 35279 76
35278 35277 2000000000
35279 35280 76
35279 35278 2000000000
35280 35279 2000000000
35280 37501 2000000000
35281 35282 76
35281 0 0
35282 35283 76
35282 35281 2000000000
35283 35284 76
35283 35282 2000000000
35284 35285 76
35284 35283 2000000000
35285 35286 76
35285 35284 2000000000
35286 35285 2000000000
35286 37501 2000000000
35287 35288 76
35287 0 0
35288 35289 76
35288 35287 2000000000
35289 35290 76
35289 35288 2000000000
35290 35291 76
35290 35289 2000000000
35291 35292 76
35291 35290 2000000000
35292 35291 2000000000
35292 37501 2000000000
35293 35294 76
35293 0 0
35294 35295 76
35294 35293 2000000000
35295 35296 76
35295 35294 2000000000
35296 35297 76
35296 35295 2000000000
35297 35298 76
35297 35296 2000000000
35298 35297 2000000000
35298 37501 2000000000
35299 35300 76
35299 0 0
35300 35301 76
35300 35299 2000000000
35301 35302 76
35301 35300 2000000000
35302 35303 76
35302 35301 2000000000
35303 35304 76
35303 35302 2000000000
35304 35303 2000000000
35304 37501 2000000000
35305 35306 76
35305 0 0
35306 35307 76
35306 35305 2000000000
35307 35308 76
35307 35306 2000000000
35308 35309 76
35308 35307 2000000000
35309 35310 76
35309 35308 2000000000
35310 35309 2000000000
35310 37501 2000000000
35311 35312 76
35311 0 0
35312 35313 76
35312 35311 2000000000
35313 35314 76
35313 35312 2000000000
35314 35315 76
35314 35313 2000000000
35315 35316 76
35315 35314 2000000000
35316 35315 2000000000
35316 37501 2000000000
35317 35318 76
35317 0 0
35318 35319 76
35318 35317 2000000000
35319 35320 76
35319 35318 2000000000
35320 35321 76
35320 35319 2000000000
35321 35322 76
35321 35320 2000000000
35322 35321 2000000000
35322 37501 2000000000
35323 35324 76
35323 0 0
35324 35325 76
35324 35323 2000000000
35325 35326 76
35325 35324 2000000000
35326 35327 76
35326 35325 2000000000
35327 35328 76
35327 35326 2000000000
35328 35327 2000000000
35328 37501 2000000000
35329 35330 76
35329 0 0
35330 35331 76
35330 35329 2000000000
35331 35332 76
35331 35330 2000000000
35332 35333 76
35332 35331 2000000000
35333 35334 76
35333 35332 2000000000
35334 35333 2000000000
35334 37501 2000000000
35335 35336 76
35335 0 0
35336 35337 76
35336 35335 2000000000
35337 35338 76
35337 35336 2000000000
35338 35339 76
35338 35337 2000000000
35339 35340 76
35339 35338 2000000000
35340 35339 2000000000
35340 37501 2000000000
35341 35342 76
35341 0 0
35342 35343 76
35342 35341 2000000000
35343 35344 76
35343 35342 2000000000
35344 35345 76
35344 35343 2000000000
35345 35346 76
35345 35344 2000000000
35346 35345 2000000000
35346 37501 2000000000
35347 35348 76
35347 0 0
35348 35349 76
35348 35347 2000000000
35349 35350 76
35349 35348 2000000000
35350 35351 76
35350 35349 2000000000
35351 35352 76
35351 35350 2000000000
35352 35351 2000000000
35352 37501 2000000000
35353 35354 76
35353 0 0
35354 35355 76
35354 35353 2000000000
35355 35356 76
35355 35354 2000000000
35356 35357 76
35356 35355 2000000000
35357 35358 76
35357 35356 2000000000
35358 35357 2000000000
35358 37501 2000000000
35359 35360 76
35359 0 0
35360 35361 76
35360 35359 2000000000
35361 35362 76
35361 35360 2000000000
35362 35363 76
35362 35361 2000000000
35363 35364 76
35363 35362 2000000000
35364 35363 2000000000
35364 37501 2000000000
35365 35366 76
35365 0 0
35366 35367 76
35366 35365 2000000000
35367 35368 76
35367 35366 2000000000
35368 35369 76
35368 35367 2000000000
35369 35370 76
35369 35368 2000000000
35370 35369 2000000000
35370 37501 2000000000
35371 35372 76
35371 0 0
35372 35373 76
35372 35371 2000000000
35373 35374 76
35373 35372 2000000000
35374 35375 76
35374 35373 2000000000
35375 35376 76
35375 35374 2000000000
35376 35375 2000000000
35376 37501 2000000000
35377 35378 76
35377 0 0
35378 35379 76
35378 35377 2000000000
35379 35380 76
35379 35378 2000000000
35380 35381 76
35380 35379 2000000000
35381 35382 76
35381 35380 2000000000
35382 35381 2000000000
35382 37501 2000000000
35383 35384 76
35383 0 0
35384 35385 76
35384 35383 2000000000
35385 35386 76
35385 35384 2000000000
35386 35387 76
35386 35385 2000000000
35387 35388 76
35387 35386 2000000000
35388 35387 2000000000
35388 37501 2000000000
35389 35390 76
35389 0 0
35390 35391 76
35390 35389 2000000000
35391 35392 76
35391 35390 2000000000
35392 35393 76
35392 35391 2000000000
35393 35394 76
35393 35392 2000000000
35394 35393 2000000000
35394 37501 2000000000
35395 35396 76
35395 0 0
35396 35397 76
35396 35395 2000000000
35397 35398 76
35397 35396 2000000000
35398 35399 76
35398 35397 2000000000
35399 35400 76
35399 35398 2000000000
35400 35399 2000000000
35400 37501 2000000000
35401 35402 76
35401 0 0
35402 35403 76
35402 35401 2000000000
35403 35404 76
35403 35402 2000000000
35404 35405 76
35404 35403 2000000000
35405 35406 76
35405 35404 2000000000
35406 35405 2000000000
35406 37501 2000000000
35407 35408 76
35407 0 0
35408 35409 76
35408 35407 2000000000
35409 35410 76
35409 35408 2000000000
35410 35411 76
35410 35409 2000000000
35411 35412 76
35411 35410 2000000000
35412 35411 2000000000
35412 37501 2000000000
35413 35414 76
35413 0 0
35414 35415 76
35414 35413 2000000000
35415 35416 76
35415 35414 2000000000
35416 35417 76
35416 35415 2000000000
35417 35418 76
35417 35416 2000000000
35418 35417 2000000000
35418 37501 2000000000
35419 35420 76
35419 0 0
35420 35421 76
35420 35419 2000000000
35421 35422 76
35421 35420 2000000000
35422 35423 76
35422 35421 2000000000
35423 35424 76
35423 35422 2000000000
35424 35423 2000000000
35424 37501 2000000000
35425 35426 76
35425 0 0
35426 35427 76
35426 35425 2000000000
35427 35428 76
35427 35426 2000000000
35428 35429 76
35428 35427 2000000000
35429 35430 76
35429 35428 2000000000
35430 35429 2000000000
35430 37501 2000000000
35431 35432 76
35431 0 0
35432 35433 76
35432 35431 2000000000
35433 35434 76
35433 35432 2000000000
35434 35435 76
35434 35433 2000000000
35435 35436 76
35435 35434 2000000000
35436 35435 2000000000
35436 37501 2000000000
35437 35438 76
35437 0 0
35438 35439 76
35438 35437 2000000000
35439 35440 76
35439 35438 2000000000
35440 35441 76
35440 35439 2000000000
35441 35442 76
35441 35440 2000000000
35442 35441 2000000000
35442 37501 2000000000
35443 35444 76
35443 0 0
35444 35445 76
35444 35443 2000000000
35445 35446 76
35445 35444 2000000000
35446 35447 76
35446 35445 2000000000
35447 35448 76
35447 35446 2000000000
35448 35447 2000000000
35448 37501 2000000000
35449 35450 76
35449 0 0
35450 35451 76
35450 35449 2000000000
35451 35452 76
35451 35450 2000000000
35452 35453 76
35452 35451 2000000000
35453 35454 76
35453 35452 2000000000
35454 35453 2000000000
35454 37501 2000000000
35455 35456 76
35455 0 0
35456 35457 76
35456 35455 2000000000
35457 35458 76
35457 35456 2000000000
35458 35459 76
35458 35457 2000000000
35459 35460 76
35459 35458 2000000000
35460 35459 2000000000
35460 37501 2000000000
35461 35462 76
35461 0 0
35462 35463 76
35462 35461 2000000000
35463 35464 76
35463 35462 2000000000
35464 35465 76
35464 35463 2000000000
35465 35466 76
35465 35464 2000000000
35466 35465 2000000000
35466 37501 2000000000
35467 35468 76
35467 0 0
35468 35469 76
35468 35467 2000000000
35469 35470 76
35469 35468 2000000000
35470 35471 76
35470 35469 2000000000
35471 35472 76
35471 35470 2000000000
35472 35471 2000000000
35472 37501 2000000000
35473 35474 76
35473 0 0
35474 35475 76
35474 35473 2000000000
35475 35476 76
35475 35474 2000000000
35476 35477 76
35476 35475 2000000000
35477 35478 76
35477 35476 2000000000
35478 35477 2000000000
35478 37501 2000000000
35479 35480 76
35479 0 0
35480 35481 76
35480 35479 2000000000
35481 35482 76
35481 35480 2000000000
35482 35483 76
35482 35481 2000000000
35483 35484 76
35483 35482 2000000000
35484 35483 2000000000
35484 37501 2000000000
35485 35486 76
35485 0 0
35486 35487 76
35486 35485 2000000000
35487 35488 76
35487 35486 2000000000
35488 35489 76
35488 35487 2000000000
35489 35490 76
35489 35488 2000000000
35490 35489 2000000000
35490 37501 2000000000
35491 35492 76
35491 0 0
35492 35493 76
35492 35491 2000000000
35493 35494 76
35493 35492 2000000000
35494 35495 76
35494 35493 2000000000
35495 35496 76
35495 35494 2000000000
35496 35495 2000000000
35496 37501 2000000000
35497 35498 76
35497 0 0
35498 35499 76
35498 35497 2000000000
35499 35500 76
35499 35498 2000000000
35500 35501 76
35500 35499 2000000000
35501 35502 76
35501 35500 2000000000
35502 35501 2000000000
35502 37501 2000000000
35503 35504 76
35503 0 0
35504 35505 76
35504 35503 2000000000
35505 35506 76
35505 35504 2000000000
35506 35507 76
35506 35505 2000000000
35507 35508 76
35507 35506 2000000000
35508 35507 2000000000
35508 37501 2000000000
35509 35510 76
35509 0 0
35510 35511 76
35510 35509 2000000000
35511 35512 76
35511 35510 2000000000
35512 35513 76
35512 35511 2000000000
35513 35514 76
35513 35512 2000000000
35514 35513 2000000000
35514 37501 2000000000
35515 35516 76
35515 0 0
35516 35517 76
35516 35515 2000000000
35517 35518 76
35517 35516 2000000000
35518 35519 76
35518 35517 2000000000
35519 35520 76
35519 35518 2000000000
35520 35519 2000000000
35520 37501 2000000000
35521 35522 76
35521 0 0
35522 35523 76
35522 35521 2000000000
35523 35524 76
35523 35522 2000000000
35524 35525 76
35524 35523 2000000000
35525 35526 76
35525 35524 2000000000
35526 35525 2000000000
35526 37501 2000000000
35527 35528 76
35527 0 0
35528 35529 76
35528 35527 2000000000
35529 35530 76
35529 35528 2000000000
35530 35531 76
35530 35529 2000000000
35531 35532 76
35531 35530 2000000000
35532 35531 2000000000
35532 37501 2000000000
35533 35534 76
35533 0 0
35534 35535 76
35534 35533 2000000000
35535 35536 76
35535 35534 2000000000
35536 35537 76
35536 35535 2000000000
35537 35538 76
35537 35536 2000000000
35538 35537 2000000000
35538 37501 2000000000
35539 35540 76
35539 0 0
35540 35541 76
35540 35539 2000000000
35541 35542 76
35541 35540 2000000000
35542 35543 76
35542 35541 2000000000
35543 35544 76
35543 35542 2000000000
35544 35543 2000000000
35544 37501 2000000000
35545 35546 76
35545 0 0
35546 35547 76
35546 35545 2000000000
35547 35548 76
35547 35546 2000000000
35548 35549 76
35548 35547 2000000000
35549 35550 76
35549 35548 2000000000
35550 35549 2000000000
35550 37501 2000000000
35551 35552 76
35551 0 0
35552 35553 76
35552 35551 2000000000
35553 35554 76
35553 35552 2000000000
35554 35555 76
35554 35553 2000000000
35555 35556 76
35555 35554 2000000000
35556 35555 2000000000
35556 37501 2000000000
35557 35558 76
35557 0 0
35558 35559 76
35558 35557 2000000000
35559 35560 76
35559 35558 2000000000
35560 35561 76
35560 35559 2000000000
35561 35562 76
35561 35560 2000000000
35562 35561 2000000000
35562 37501 2000000000
35563 35564 76
35563 0 0
35564 35565 76
35564 35563 2000000000
35565 35566 76
35565 35564 2000000000
35566 35567 76
35566 35565 2000000000
35567 35568 76
35567 35566 2000000000
35568 35567 2000000000
35568 37501 2000000000
35569 35570 76
35569 0 0
35570 35571 76
35570 35569 2000000000
35571 35572 76
35571 35570 2000000000
35572 35573 76
35572 35571 2000000000
35573 35574 76
35573 35572 2000000000
35574 35573 2000000000
35574 37501 2000000000
35575 35576 76
35575 0 0
35576 35577 76
35576 35575 2000000000
35577 35578 76
35577 35576 2000000000
35578 35579 76
35578 35577 2000000000
35579 35580 76
35579 35578 2000000000
35580 35579 2000000000
35580 37501 2000000000
35581 35582 76
35581 0 0
35582 35583 76
35582 35581 2000000000
35583 35584 76
35583 35582 2000000000
35584 35585 76
35584 35583 2000000000
35585 35586 76
35585 35584 2000000000
35586 35585 2000000000
35586 37501 2000000000
35587 35588 76
35587 0 0
35588 35589 76
35588 35587 2000000000
35589 35590 76
35589 35588 2000000000
35590 35591 76
35590 35589 2000000000
35591 35592 76
35591 35590 2000000000
35592 35591 2000000000
35592 37501 2000000000
35593 35594 76
35593 0 0
35594 35595 76
35594 35593 2000000000
35595 35596 76
35595 35594 2000000000
35596 35597 76
35596 35595 2000000000
35597 35598 76
35597 35596 2000000000
35598 35597 2000000000
35598 37501 2000000000
35599 35600 76
35599 0 0
35600 35601 76
35600 35599 2000000000
35601 35602 76
35601 35600 2000000000
35602 35603 76
35602 35601 2000000000
35603 35604 76
35603 35602 2000000000
35604 35603 2000000000
35604 37501 2000000000
35605 35606 76
35605 0 0
35606 35607 76
35606 35605 2000000000
35607 35608 76
35607 35606 2000000000
35608 35609 76
35608 35607 2000000000
35609 35610 76
35609 35608 2000000000
35610 35609 2000000000
35610 37501 2000000000
35611 35612 76
35611 0 0
35612 35613 76
35612 35611 2000000000
35613 35614 76
35613 35612 2000000000
35614 35615 76
35614 35613 2000000000
35615 35616 76
35615 35614 2000000000
35616 35615 2000000000
35616 37501 2000000000
35617 35618 76
35617 0 0
35618 35619 76
35618 35617 2000000000
35619 35620 76
35619 35618 2000000000
35620 35621 76
35620 35619 2000000000
35621 35622 76
35621 35620 2000000000
35622 35621 2000000000
35622 37501 2000000000
35623 35624 76
35623 0 0
35624 35625 76
35624 35623 2000000000
35625 35626 76
35625 35624 2000000000
35626 35627 76
35626 35625 2000000000
35627 35628 76
35627 35626 2000000000
35628 35627 2000000000
35628 37501 2000000000
35629 35630 76
35629 0 0
35630 35631 76
35630 35629 2000000000
35631 35632 76
35631 35630 2000000000
35632 35633 76
35632 35631 2000000000
35633 35634 76
35633 35632 2000000000
35634 35633 2000000000
35634 37501 2000000000
35635 35636 76
35635 0 0
35636 35637 76
35636 35635 2000000000
35637 35638 76
35637 35636 2000000000
35638 35639 76
35638 35637 2000000000
35639 35640 76
35639 35638 2000000000
35640 35639 2000000000
35640 37501 2000000000
35641 35642 76
35641 0 0
35642 35643 76
35642 35641 2000000000
35643 35644 76
35643 35642 2000000000
35644 35645 76
35644 35643 2000000000
35645 35646 76
35645 35644 2000000000
35646 35645 2000000000
35646 37501 2000000000
35647 34897 0
35647 35648 76
35647 0 0
35648 34898 0
35648 35654 0
35648 35649 76
35648 35647 2000000000
35649 35650 76
35649 35648 2000000000
35650 35651 76
35650 35649 2000000000
35651 35652 76
35651 35650 2000000000
35652 35651 2000000000
35652 37501 2000000000
35653 34903 0
35653 35659 0
35653 35654 152
35653 0 0
35654 36404 3
35654 34904 3
35654 35660 3
35654 35648 3
35654 35655 155
35654 35653 2000000000
35655 35656 76
35655 35654 2000000000
35656 35657 76
35656 35655 2000000000
35657 35658 76
35657 35656 2000000000
35658 35657 2000000000
35658 37501 2000000000
35659 36409 3
35659 34909 3
35659 35665 3
35659 35653 3
35659 35660 231
35659 0 0
35660 36410 3
35660 34910 3
35660 35666 3
35660 35654 3
35660 35661 117
35660 35659 2000000000
35661 35662 76
35661 35660 2000000000
35662 35663 76
35662 35661 2000000000
35663 35664 76
35663 35662 2000000000
35664 35663 2000000000
35664 37501 2000000000
35665 36415 3
35665 34915 3
35665 35671 3
35665 35659 3
35665 35666 231
35665 0 0
35666 36416 3
35666 34916 3
35666 35672 3
35666 35660 3
35666 35667 79
35666 35665 2000000000
35667 35668 76
35667 35666 2000000000
35668 35669 76
35668 35667 2000000000
35669 35670 76
35669 35668 2000000000
35670 35669 2000000000
35670 37501 2000000000
35671 35665 0
35671 35672 76
35671 0 0
35672 35666 0
35672 35673 76
35672 35671 2000000000
35673 35674 76
35673 35672 2000000000
35674 35675 76
35674 35673 2000000000
35675 35676 76
35675 35674 2000000000
35676 35675 2000000000
35676 37501 2000000000
35677 35683 0
35677 35678 76
35677 0 0
35678 35679 76
35678 35677 2000000000
35679 35680 76
35679 35678 2000000000
35680 35681 76
35680 35679 2000000000
35681 35682 76
35681 35680 2000000000
35682 35681 2000000000
35682 37501 2000000000
35683 36433 3
35683 34933 3
35683 35689 3
35683 35677 3
35683 35684 193
35683 0 0
35684 35690 0
35684 35685 76
35684 35683 2000000000
35685 35686 76
35685 35684 2000000000
35686 35687 76
35686 35685 2000000000
35687 35688 76
35687 35686 2000000000
35688 35687 2000000000
35688 37501 2000000000
35689 36439 3
35689 34939 3
35689 35695 3
35689 35683 3
35689 35690 231
35689 0 0
35690 36440 3
35690 34940 3
35690 35696 3
35690 35684 3
35690 35691 79
35690 35689 2000000000
35691 35692 76
35691 35690 2000000000
35692 35693 76
35692 35691 2000000000
35693 35694 76
35693 35692 2000000000
35694 35693 2000000000
35694 37501 2000000000
35695 34945 0
35695 35689 0
35695 35696 76
35695 0 0
35696 34946 0
35696 35690 0
35696 35697 76
35696 35695 2000000000
35697 35698 76
35697 35696 2000000000
35698 35699 76
35698 35697 2000000000
35699 35700 76
35699 35698 2000000000
35700 35699 2000000000
35700 37501 2000000000
35701 34951 0
35701 35707 0
35701 35702 76
35701 0 0
35702 34952 0
35702 35703 76
35702 35701 2000000000
35703 35709 0
35703 35704 76
35703 35702 2000000000
35704 35705 76
35704 35703 2000000000
35705 35706 76
35705 35704 2000000000
35706 35705 2000000000
35706 37501 2000000000
35707 36457 3
35707 34957 3
35707 35713 3
35707 35701 3
35707 35708 117
35707 0 0
35708 35714 0
35708 35709 152
35708 35707 2000000000
35709 36459 3
35709 34959 3
35709 35715 3
35709 35703 3
35709 35710 117
35709 35708 2000000000
35710 35711 76
35710 35709 2000000000
35711 35712 76
35711 35710 2000000000
35712 35711 2000000000
35712 37501 2000000000
35713 36463 6
35713 34963 6
35713 35719 6
35713 35707 6
35713 35714 158
35713 0 0
35714 36464 3
35714 34964 3
35714 35720 3
35714 35708 3
35714 35715 117
35714 35713 2000000000
35715 36465 3
35715 34965 3
35715 35721 3
35715 35709 3
35715 35716 79
35715 35714 2000000000
35716 35717 76
35716 35715 2000000000
35717 35718 76
35717 35716 2000000000
35718 35717 2000000000
35718 37501 2000000000
35719 34969 0
35719 35725 0
35719 35713 0
35719 35720 114
35719 0 0
35720 36470 0
35720 35714 0
35720 35721 76
35720 35719 2000000000
35721 35715 0
35721 35722 76
35721 35720 2000000000
35722 35723 76
35722 35721 2000000000
35723 35724 76
35723 35722 2000000000
35724 35723 2000000000
35724 37501 2000000000
35725 36475 21
35725 34975 21
35725 35731 21
35725 35719 21
35725 35726 97
35725 0 0
35726 35727 76
35726 35725 2000000000
35727 35728 76
35727 35726 2000000000
35728 35729 76
35728 35727 2000000000
35729 35730 76
35729 35728 2000000000
35730 35729 2000000000
35730 37501 2000000000
35731 36481 3
35731 34981 3
35731 35737 3
35731 35725 3
35731 35732 79
35731 0 0
35732 36482 0
35732 35733 76
35732 35731 2000000000
35733 35734 76
35733 35732 2000000000
35734 35735 76
35734 35733 2000000000
35735 35736 76
35735 35734 2000000000
35736 35735 2000000000
35736 37501 2000000000
35737 36487 93
35737 34987 93
35737 35743 93
35737 35731 93
35737 35738 169
35737 0 0
35738 36488 0
35738 35744 0
35738 35739 76
35738 35737 2000000000
35739 35745 0
35739 35740 76
35739 35738 2000000000
35740 35741 76
35740 35739 2000000000
35741 35742 76
35741 35740 2000000000
35742 35741 2000000000
35742 37501 2000000000
35743 36493 309
35743 34993 309
35743 35749 309
35743 35737 309
35743 35744 392
35743 0 0
35744 36494 3
35744 34994 3
35744 35750 3
35744 35738 3
35744 35745 117
35744 35743 2000000000
35745 36495 3
35745 34995 3
35745 35751 3
35745 35739 3
35745 35746 117
35745 35744 2000000000
35746 35752 0
35746 35747 76
35746 35745 2000000000
35747 35748 76
35747 35746 2000000000
35748 35747 2000000000
35748 37501 2000000000
35749 36499 3
35749 34999 3
35749 35755 3
35749 35743 3
35749 35750 105
35749 0 0
35750 36500 261
35750 35000 261
35750 35756 261
35750 35744 261
35750 35751 363
35750 35749 2000000000
35751 36501 117
35751 35001 117
35751 35757 117
35751 35745 117
35751 35752 345
35751 35750 2000000000
35752 36502 6
35752 35002 6
35752 35758 6
35752 35746 6
35752 35753 158
35752 35751 2000000000
35753 35754 76
35753 35752 2000000000
35754 35753 2000000000
35754 37501 2000000000
35755 35005 0
35755 35749 0
35755 35756 102
35755 0 0
35756 36506 105
35756 35006 105
35756 35762 105
35756 35750 105
35756 35757 207
35756 35755 2000000000
35757 36507 276
35757 35007 276
35757 35763 276
35757 35751 276
35757 35758 504
35757 35756 2000000000
35758 36508 3
35758 35008 3
35758 35764 3
35758 35752 3
35758 35759 79
35758 35757 2000000000
35759 36509 0
35759 35760 76
35759 35758 2000000000
35760 35759 2000000000
35760 37501 2000000000
35761 35011 0
35761 35767 0
35761 35762 102
35761 0 0
35762 36512 9
35762 35012 9
35762 35768 9
35762 35756 9
35762 35763 111
35762 35761 2000000000
35763 36513 321
35763 35013 321
35763 35769 321
35763 35757 321
35763 35764 410
35763 35762 2000000000
35764 36514 54
35764 35014 54
35764 35770 54
35764 35758 54
35764 35765 130
35764 35763 2000000000
35765 36515 0
35765 35766 76
35765 35764 2000000000
35766 35765 2000000000
35766 37501 2000000000
35767 36517 3
35767 35017 3
35767 35773 3
35767 35761 3
35767 35768 105
35767 0 0
35768 35018 0
35768 35762 0
35768 35769 102
35768 35767 2000000000
35769 36519 192
35769 35019 192
35769 35775 192
35769 35763 192
35769 35770 294
35769 35768 2000000000
35770 36520 189
35770 35020 189
35770 35776 189
35770 35764 189
35770 35771 265
35770 35769 2000000000
35771 36521 0
35771 35777 0
35771 35772 76
35771 35770 2000000000
35772 35771 2000000000
35772 37501 2000000000
35773 35023 0
35773 35767 0
35773 35774 102
35773 0 0
35774 35024 0
35774 35775 102
35774 35773 2000000000
35775 36525 78
35775 35025 78
35775 35781 78
35775 35769 78
35775 35776 180
35775 35774 2000000000
35776 36526 303
35776 35026 303
35776 35782 303
35776 35770 303
35776 35777 386
35776 35775 2000000000
35777 36528 6
35777 36527 6
35777 35027 6
35777 35783 6
35777 35771 6
35777 35778 82
35777 35776 2000000000
35778 35777 2000000000
35778 37501 2000000000
35779 35029 0
35779 35780 102
35779 0 0
35780 35030 0
35780 35781 102
35780 35779 2000000000
35781 36531 3
35781 35031 3
35781 35787 3
35781 35775 3
35781 35782 105
35781 35780 2000000000
35782 36532 351
35782 35032 351
35782 35788 351
35782 35776 351
35782 35783 453
35782 35781 2000000000
35783 36534 27
35783 36533 27
35783 35033 27
35783 35789 27
35783 35777 27
35783 35784 255
35783 35782 2000000000
35784 35783 2000000000
35784 37501 2000000000
35785 35035 0
35785 35786 102
35785 0 0
35786 35036 0
35786 35787 102
35786 35785 2000000000
35787 35037 0
35787 35781 0
35787 35788 102
35787 35786 2000000000
35788 36538 282
35788 35038 282
35788 35794 282
35788 35782 282
35788 35789 384
35788 35787 2000000000
35789 36540 96
35789 36539 96
35789 35039 96
35789 35795 96
35789 35783 96
35789 35790 286
35789 35788 2000000000
35790 35789 2000000000
35790 37501 2000000000
35791 35041 0
35791 35792 102
35791 0 0
35792 35042 0
35792 35793 102
35792 35791 2000000000
35793 35043 0
35793 35794 102
35793 35792 2000000000
35794 36544 213
35794 35044 213
35794 35800 213
35794 35788 213
35794 35795 315
35794 35793 2000000000
35795 36546 162
35795 36545 162
35795 35045 162
35795 35801 162
35795 35789 162
35795 35796 359
35795 35794 2000000000
35796 35795 2000000000
35796 37501 2000000000
35797 35047 0
35797 35798 102
35797 0 0
35798 35048 0
35798 35799 102
35798 35797 2000000000
35799 35049 0
35799 35805 0
35799 35800 102
35799 35798 2000000000
35800 36550 168
35800 35050 168
35800 35806 168
35800 35794 168
35800 35801 270
35800 35799 2000000000
35801 36551 210
35801 35051 210
35801 35807 210
35801 35795 210
35801 35802 375
35801 35800 2000000000
35802 35801 2000000000
35802 37501 2000000000
35803 35053 0
35803 35804 102
35803 0 0
35804 35054 0
35804 35805 102
35804 35803 2000000000
35805 36555 135
35805 35055 135
35805 35811 135
35805 35799 135
35805 35806 237
35805 35804 2000000000
35806 36556 243
35806 35056 243
35806 35812 243
35806 35800 243
35806 35807 408
35806 35805 2000000000
35807 36557 3
35807 35057 3
35807 35813 3
35807 35801 3
35807 35808 117
35807 35806 2000000000
35808 35807 2000000000
35808 37501 2000000000
35809 35059 0
35809 35810 102
35809 0 0
35810 35060 0
35810 35816 0
35810 35811 102
35810 35809 2000000000
35811 36561 129
35811 35061 129
35811 35817 129
35811 35805 129
35811 35812 231
35811 35810 2000000000
35812 36562 249
35812 35062 249
35812 35818 249
35812 35806 249
35812 35813 414
35812 35811 2000000000
35813 36563 3
35813 35063 3
35813 35819 3
35813 35807 3
35813 35814 117
35813 35812 2000000000
